ID,15R2448_L002_metagenome,15R2450_L002_metagenome,15R2452_L002_metagenome,15R2453_L002_metagenome,15R2454_L002_metagenome,15R2456_L002_metagenome,15R2458_L002_metagenome,15R2459_L005_metagenome,15R2460_L005_metagenome,15R2462_L005_metagenome,15R2463_L005_metagenome,15R2464_L005_metagenome,15R2466_L005_metagenome,15R2467_L005_metagenome,15R2468_L005_metagenome,15R2469_L005_metagenome,15R2470_L005_metagenome,15R2471_L005_metagenome,15R2472_L005_metagenome,15R2474_L005_metagenome,15R2476_L005_metagenome,15R2477_L004_metagenome,15R2478_L004_metagenome,15R2480_L004_metagenome,15R2481_L004_metagenome,15R2482_L004_metagenome,15R2483_L004_metagenome,15R2485_L004_metagenome,15R2486_L004_metagenome,15R2487_L004_metagenome,15R2488_L004_metagenome,15R2489_L004_metagenome,15R2492_L004_metagenome,15R2493_L004_metagenome,15R2494_L004_metagenome,15R2495-1_L004_metagenome,15R2496_L004_metagenome,15R2497_L004_metagenome,15R2498_L004_metagenome,15R2499_L003_metagenome,15R2500_L003_metagenome,15R2503_L003_metagenome,15R2512_L003_metagenome,16R00710_metagenome,16R00711_metagenome,16R00712_metagenome,16R00713_metagenome,16R00714_metagenome,16R00715_metagenome,16R00716_metagenome,16R00717_metagenome,16R00718_metagenome,16R00719_metagenome,16R00720_metagenome,16R00721_metagenome,16R00722_metagenome,16R00723_metagenome,16R00724_metagenome,16R00725_metagenome,16R00726_metagenome,16R00727_metagenome,16R00728_metagenome,16R00729_metagenome,16R00730_metagenome,16R00731_metagenome,16R00732_metagenome,16R00733_metagenome,16R00734_metagenome,16R00735_metagenome,16R00736_metagenome,16R00737_metagenome,16R00738_metagenome,16R00739_metagenome,16R00740_metagenome,ASD-3-SRR8524511_metagenome,ASD-3-SRR8524515_metagenome,ASD-3-SRR8524520_metagenome,ASD-4-SRR8524516_metagenome,ASD-4-SRR8524525_metagenome,ASD-7-SRR8524519_metagenome,ASD-7years-SRR8524517_metagenome,ASD-8-SRR8524510_metagenome,ASD-9-SRR8524518_metagenome,SRR8490384_metagenome,SRR8490385_metagenome,SRR8490386_metagenome,SRR8490387_metagenome,SRR8490388_metagenome,SRR8490389_metagenome,SRR8490390_metagenome,SRR8490391_metagenome,SRR8490392_metagenome,SRR8490393_metagenome,SRR8490394_metagenome,SRR8490395_metagenome,SRR8490396_metagenome,SRR8490397_metagenome,SRR8490398_metagenome,SRR8490399_metagenome,SRR8490400_metagenome,SRR8490401_metagenome,SRR8490402_metagenome,SRR8490403_metagenome,SRR8490404_metagenome,SRR8490405_metagenome,SRR8490406_metagenome,SRR8490407_metagenome,SRR8490408_metagenome,SRR8490409_metagenome,SRR8490410_metagenome,SRR8490411_metagenome,SRR8490412_metagenome,SRR8490413_metagenome,SRR8524508_metagenome,SRR8524509_metagenome,SRR8524512_metagenome,SRR8524513_metagenome,SRR8524514_metagenome,SRR8524521_metagenome,SRR8524522_metagenome,SRR8524523_metagenome,SRR8524524_metagenome,SRR8524526_metagenome,SRR8524527_metagenome
s__Alistipes_onderdonkii,0.64576938171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0792185189782,0.0,0.0,0.0,0.0,0.0,0.0,0.00205802526999,0.0,0.0,0.0,0.0,0.0,0.0,0.0743138132248,0.00293416211361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00600858110161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065445247722,0.0,0.0892830123738,0.0,0.0,0.0,0.0167698285385,0.000370780033405,0.0,0.00185308071763,0.0,0.0415193141847,0.216983371238,0.682707054158,0.401556855229,1.71090702698,0.0,0.00467696928018,0.0,0.0,0.00389267274822,0.0,1.56162772899,0.0,0.0,0.0928259825537,0.7612167615,0.0,0.0,0.0,0.0670035989443,0.000725049123472,0.0,0.0,0.0184499948514,0.0238924037289,0.00130154374796,0.0,0.0,0.0,0.0,0.0,0.0,0.0367889928635,0.00724908265461,0.00127687809059,0.0,0.00399716704022,0.00550697972818,0.0,0.0
s__Alistipes_putredinis,4.10306418796,1.82655363521,0.00699623626182,6.80672956625,0.414377873493,0.0,0.0028049866175,0.0159480681478,0.702756350501,6.87496343277,0.598611523667,0.00214986070948,0.496051780499,0.00451678154352,0.00337769997479,0.00305628283709,0.00445878252165,0.00432194218526,3.97361251024,2.21678009203,2.0389032224,2.64392835331,0.000274003452234,0.00752055125936,1.78435663823,0.333626037713,0.855076628072,0.0128785389555,0.0,0.0,0.0,0.127230669688,0.0,0.0,0.00507711639819,0.0411570079565,0.00210901929429,0.0,1.05439748443,0.0,0.00201850771382,0.0,0.000974801050905,0.00827919689657,0.00523338049261,0.0105882315946,0.00658669535398,0.00384810382772,0.00663214605543,0.118373733848,0.00763256562104,3.40095724556,0.0101358674719,0.00526216389768,0.00928331131655,0.011596115374,3.43418239919,0.856382858259,0.00866632719185,0.00784050066252,0.00893818032739,5.83593382225,0.587822428354,1.43108550619,0.0203141970628,3.79502374939,0.00890714115439,0.00811974299571,0.0143165965156,0.0106763233919,0.00758917768594,1.85922397925,0.011851140082,1.22401712048,0.0,1.06197696007,0.0,0.0101831171963,0.00224676536341,1.2626118066,1.54770327398,0.772056190784,4.64710320533,0.215328898497,0.40363209378,0.0,0.0,2.27621610278,3.88710136609,0.118263116991,4.55032947261,1.87112098048,0.0,7.68517676716,2.84306855101,2.12799919393,0.466805274907,3.72825852781,2.97723732448,0.0,3.2001462877,0.0210812877965,1.59910548528,1.0485636473,0.0,1.43377492328,0.00170626426584,2.95505643616,6.17303943265,2.20187139715,0.0423576469317,0.0,2.14181375364,0.0,1.87654255696,2.97857861343,2.16940382854,1.59317015766,0.0,0.000991367982013,0.0393815965355,0.0,0.0164939524737,0.0
s__Alistipes_putredinis_CAG_67,0.359494595137,0.0,0.00285363725359,0.0769149346216,0.0664390378759,0.0,0.0,0.0,0.0405542798572,0.275539359572,0.0357826511806,0.0,0.0687549231791,0.0,0.0299244985311,0.000755549474596,0.00356377143154,0.00252535029326,0.307455240297,0.121186506201,0.428240780396,0.24567600584,0.00188289551792,0.0,0.184943531872,0.037809538655,0.0656137757532,0.00425974804311,0.0,0.0,0.000208999051084,0.0387137129433,0.0,0.0,0.00378178171596,0.00646445151149,0.00128339546203,0.00184337263749,0.103270764486,0.0,0.0,0.0,0.000962383203122,0.00636922011013,0.0069670590736,0.00455882193655,0.0,0.0047972088011,0.0,0.00178817227938,0.0,0.385998955986,0.0,0.00240261264796,0.0,0.00613043042063,1.50291267706,0.118275071964,0.0,0.0,0.0,0.505744901044,0.0379778627657,0.160751371487,0.0,0.331307900922,0.0,0.0,0.0,0.0,0.00881745690527,0.151386950898,0.0,0.12693704225,0.0,0.0,0.0,0.0,0.00461162216775,0.230922431457,0.249086655714,0.110008112575,0.538139787845,0.0339921003344,0.155542876106,0.00381139771523,0.000564189135415,1.17957178693,1.34794660787,0.0189536035109,0.00593206240085,0.335358448717,0.0143511206178,0.0,0.0445939474474,0.239941284697,0.0,0.237511801552,0.33742471521,0.0,0.488046237594,0.00764144911289,0.18943282017,0.0454651536165,0.00636477781685,0.0,0.00111409019711,0.411970364447,1.09879049456,0.148024606311,0.0,0.0,0.211951276994,0.0,0.0172514523455,0.0,0.493381615328,0.183368665704,0.000533543380653,0.00139513706078,0.0364378947036,0.00296151983505,0.0,0.0
s__Alistipes_sp_CAG_157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49006969436,0.0,0.0,0.0,0.465615744131,0.000311881432572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236848585118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167215690645,0.0,0.0,1.10776523296,0.0,0.0,0.040701299694,0.0,0.0,0.0,1.96558090846,0.0562986565307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00383292084454,0.0,0.0,0.0,0.0,0.0,0.0,0.000379667365272,0.0,0.408797830237,1.13548399905,0.0,1.57220265693,0.635145439767,0.0
s__Alistipes_sp_CAG_268,0.00546791703438,0.000224493001801,0.0,0.000846294198915,0.0,0.0,0.0,0.0,0.0,0.00122778032794,0.0,0.0,0.00313907873973,0.0,0.0,0.000329487740801,0.0,0.0,0.000463310857991,0.0,0.0,0.0,0.0,0.0,0.000139843880432,0.0,0.000381371505604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004615560362,0.0,0.0,0.00105834012626,0.000215503958296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000603914208763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000726238277236,0.0,0.000502072957811,0.0,0.000961306654283,0.0,0.00471955809029,0.0,0.0,0.0,0.00196879130093,0.000313477664606,0.00400648568058,0.00730079486436,0.00520368672122,0.000298064738896,0.00519698225581,0.017166629839,0.00103187240366,0.00579468374215,0.0,0.00558258126555,0.00488598331781,0.0297085190222,0.00228523224134,0.00891484922463,0.00355239165712,0.000102676271169,0.00219519839935,7.93372548789,0.0080197591437,0.00430312169268,0.014658190778,0.00303697649597,0.000428765330246,0.00732464398599,0.0,0.000270994912809,0.000429411059799,0.00654093563622,0.00182502966312,0.00589301209131,0.0,0.00136727662046,0.0,0.00508347109028,0.00187056904583,0.00033317748381,0.00245487885859,0.00185963178305,0.00287234100749,0.000593407617313,0.00272118707357,0.0038933574915,0.0
s__Alistipes_sp_CAG_29,2.77868649753,0.0,0.0,0.0,0.00273186056002,0.0,0.0,0.00094993335699,0.0,0.0059292806081,0.000737221316679,0.00547514101366,0.493003689548,0.737477202153,0.00119000817617,0.0015792688266,0.00188765975369,0.0,0.0,0.0,0.00202969892317,0.0,0.0,0.0,0.021354160542,0.0207606011244,0.0606678640399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00118514944377,0.0,0.00149446929917,0.00414528202134,0.0,0.00075889631101,0.0,0.0,0.0,0.000698646592339,0.0,0.0,0.000427567091969,0.000411339559938,0.00226792581775,0.0,0.0130790562926,0.0,0.0,0.0,0.0,0.00116377177538,0.0,0.0,0.0,0.0,0.00283157727881,0.00327631755217,0.00102686706525,0.0,0.000315659470765,0.0,0.0,0.0,0.00183732076976,0.0,0.0410564184191,0.0,1.18780578108,0.0,0.154795527033,0.0,0.00157604690765,0.00235577284735,0.000644054208522,0.0,0.0919981274231,0.0,0.0160242773458,0.0163135247372,9.36559032306,3.43863581035,0.0209105907683,0.0199048246288,0.0,0.746309367008,1.50046281819,0.028345712351,0.020696722471,0.00614024605895,0.110827332745,0.0183365658064,0.250772532936,0.0446121703445,0.0,1.30470525175,0.000421073528353,0.0,0.0445034369879,0.223129748151,0.0,0.00148210797993,0.00103499075952,2.57697259449,0.00114736638939,1.39198072777,0.0670290130255,0.000324268538349,0.0,0.00611633998908,0.0126676036118,0.0741048710502,0.00284519432565,0.0,0.00853495613654,0.0376613811955,0.0,0.000935613040594,0.00385776210509
s__Alistipes_sp_HGB5,0.857567367297,0.096223312897,0.0,0.0057870869209,0.000264678531767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174833037635,0.0,0.0,0.00799859894911,0.0,0.0,0.0,0.0831941124294,0.000173423642169,0.0,0.0,0.0,0.855690719977,0.000357484840791,0.00053034474998,0.0159219253779,0.145015642075,0.0,0.0,0.00149789025503,0.0,0.0,0.0239612101373,0.000408281148094,0.0,0.00241906314573,0.13333990502,0.0,0.0187689922692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000670564604768,0.0,0.00168520822064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160648297868,0.0466944460035,0.000369349037506,0.0,0.0,0.0,0.0,0.00117936130491,0.0,2.1557757626,0.0,0.0287946357438,0.0,0.489860902389,0.0,0.00401613835527,0.00614378291422,0.115468846702,0.00500890117854,0.38356276267,0.0449486461723,0.00677961156066,0.0312747187145,0.00365328296285,0.200387051565,0.00365201899727,0.0636796194976,0.00327062463739,0.00189631502978,0.0,0.0178864210533,0.199204101894,1.40560082952,0.0,0.0,0.0699575068844,0.0,0.0,0.00287705097253,0.0,0.0,0.0567332667815,6.44445082848,0.0,0.00617600751909,0.0226450105894,0.0167446218441,0.262564041651,0.130957266496,0.0,0.0,0.0,0.0943006993934,0.175209050347,0.00347899279606,0.0849963286814,0.0746546330288,0.345596787346,0.00765762526387,0.169649087375,0.0,0.0555680517905
s__Parabacteroides_distasonis,0.0,0.238001868185,3.96173079197,0.341893072614,0.141144553467,0.955861327608,1.58014731831,0.785811131223,0.715379479371,0.686703526589,0.981016141188,0.0961468867437,0.509053935626,1.51750467788,2.24621255423,0.00310741024514,0.00258739569687,1.40470206172,0.374721512075,1.62343893381,0.324347172541,0.345482092959,0.155437240442,0.135512417324,0.0453373860362,0.0557632217702,0.0477608221471,0.155148165906,0.655788027916,2.56810707538,0.119398957894,0.0588034427586,0.0,0.134577318253,0.0626475467199,0.0692320074594,0.809446509846,3.84826426041,0.39162773739,1.58420840498,0.729847012013,0.0275502594292,0.00518445144908,0.00516167280301,0.00440535490169,0.00548796599693,1.31530318314,2.89352975439,0.152578802794,0.595406851587,1.18493147778,0.611028893299,0.000922840740995,0.00255001219691,0.134253461967,0.00461628796734,0.00334504892813,0.29318053787,3.18074327531,0.536627839417,0.00713077577462,0.655201783268,0.418319090406,0.545527795992,0.00532739035454,2.48218048624,0.909141137324,1.37540037552,0.0139036721594,1.61848096889,0.386482960137,0.797178292883,0.0047674781763,1.03495802305,0.115625476558,0.210955279143,0.0,0.0393418391607,0.080898693011,0.13872805556,0.12759215095,0.0554098249651,0.112603250521,2.28538739366,0.190742113883,0.0,0.334373155771,0.406783659888,1.73054361105,0.0396212813216,0.197967387796,0.139063829571,0.65981501181,0.789845893672,0.0,0.220477821895,0.313824711987,0.254842315231,0.746353442804,2.60754353325,1.00650078666,0.0,1.24131051582,0.769437417313,4.67924046504,0.0406136488243,0.22318940282,1.41652432124,0.231156405307,0.724769835055,0.363938927349,1.3399481055,0.0,0.0,0.0969995604086,0.204497210098,0.498952652789,0.255944231793,0.381001774114,0.0,0.215316953817,0.36975066143,0.41016068457,0.0
s__Parabacteroides_goldsteinii,0.0,0.0,0.00279160166112,0.0,0.0,0.0,0.0881057225077,0.0124263639951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544410048315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225517271881,0.0,0.0,0.0,0.159422222325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014703565193,0.0,0.149569129376,0.0,0.122857968556,0.0,0.0,0.0,0.0,0.00495496953731,0.0,0.159956898056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259523126783,0.0,0.0,0.0763150096294,0.0,0.0,0.0166638561637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Parabacteroides_gordonii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130092309504,0.0,0.0,0.0164733392994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115638991215,0.0,0.000605198478439,0.163958335864,0.0,0.0,0.0,0.0694375026998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00158645772348,0.0,0.0011445612147,0.0,0.0,0.0,0.259804686802,0.0,0.0,0.0,0.0,3.43486644994,0.0,0.00335196124746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351211988107,0.0,0.00504845150229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00982181811796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Parabacteroides_johnsonii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165776794652,0.129935112877,0.0,0.0,0.0,0.0,0.0,0.0,0.00785167822703,0.0,0.0,0.0,0.0,0.0,0.0,0.000190685752802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000878445359218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053565191726,0.0148740138542,0.000300487352547,0.0,0.0,0.0,0.0,0.738007061626,0.0,0.00226530536917,0.0,0.387342918984,0.0,0.0,0.0,0.0,0.0,0.00302491810732,0.0125694431324,0.0,0.00633993819596,0.0121143878707,0.00238175805247,0.0,0.0,0.0,0.0,0.0,0.565961906364,0.000545723806235,0.0,0.0,0.0,0.0,0.0105473314418,0.0,0.0,0.0859021224946,0.00461449084556,0.0,0.0606793172503,0.0,0.0,0.0,0.0,0.64111071228,0.00513218541636,0.00298673813237,0.0362537065441,0.0,0.0,0.0,0.0,0.0,0.00852701909146,0.0,0.0,0.0,0.00135016901692,0.0,0.0605432180462,0.0
s__Parabacteroides_merdae,0.0,0.0,0.0,0.0,0.987865355797,0.0,0.0,0.319640990074,0.00144571174883,1.53131906816,0.447730956012,0.00524980150586,0.515100074242,0.00275754991808,0.00313729428263,0.00211326619962,3.40604606806,0.00517216032007,0.0130050280371,0.00446529119186,0.0,0.180416114443,0.0,0.0,0.0,0.0378492591928,0.00325953458696,0.0,0.0,0.000732152968938,0.0935655751852,0.0,0.0,0.000917773670165,0.163931800341,0.0764449744091,0.000931892246316,0.0,3.16573413232,2.79171102761,0.0,0.0,0.00388678635584,0.000339376040565,0.00101562513886,0.000267379585721,0.105814089315,0.0713943072799,0.0035104732307,0.00188630368496,0.00137420536313,0.00308283824664,0.0,0.000501158466445,0.0,0.0125501482205,0.0,2.79838406718,0.00435179284612,0.00210384729166,0.00132025254441,0.00291778454959,0.348306122686,0.185931396615,0.00374357160049,0.000657192668641,0.00264524158444,0.0,0.00214946925166,0.0,0.0,0.320531744149,0.00217142224629,0.0363768624011,0.0,0.0,0.0,0.00419784729286,0.152419714418,0.127516628508,0.628782263558,0.0,0.282706337444,0.563841969456,0.189674048568,0.546394653245,0.305549555618,0.0,0.501334715686,0.182121729298,0.0,0.139322330322,0.0,1.023769229,1.09431333921,0.0,1.19735048484,0.939969512505,0.000328559857345,0.0098019278423,0.547421221355,0.0,0.228676427234,0.0,0.0,0.0,0.0221178687479,0.184400853654,0.423661039197,0.247748673148,1.24161481297,0.0,0.971755921016,0.0,0.708779131443,0.382418585562,0.732808379013,0.523574816813,0.0,0.312090519159,0.567014313346,0.0,0.115084176626,1.52266033063
s__Tannerella_sp_6_1_58FAA_CT1,0.0,0.0,0.0,0.011794308171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00217964047026,0.0,0.0,0.0,0.000228378100213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265021994355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499179170611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813834959988,0.0,0.0,0.0313200785637,0.0,0.0499195464325,0.0,0.0,0.0,0.0,0.0723363640214,0.186956656982,0.062784475985,0.0,0.110234343891,0.0,0.0,0.0,0.0,0.0,0.0,0.0455253470189,0.0,0.0359593292671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Tannerella_sp_CAG_118,0.0,0.0,0.0,0.0405340678162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00113424202572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238797690563,0.00362204019379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109980368935,0.0,0.0,0.0,0.00167478396583,0.000202912222402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190086135765,0.0,0.0,0.0,0.0224130853127,0.0,0.0439744667636,0.00840758117472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172107527871,0.0
s__Lactobacillus_acidophilus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2374605309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000279122670661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011924232748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00123906649802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129458937182,0.0,0.0,0.0,0.0642516787198,0.0,0.0182806302484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715722928995,0.0,0.0,0.0
s__Lactobacillus_rogosae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00676953842703,0.0,0.0,0.0,0.221853800019,0.0,0.0,0.0835282559873,0.199547894452,0.0,0.0,0.0,0.142393115335,0.0,0.0,0.0,0.0,0.0,0.0,0.00539838406924,0.0,0.0,0.0,0.0,5.1585233492,0.0119380642229,0.0719738457458,0.0,0.00629428828098,0.0742646799341,0.0,0.0104495517861,0.0,0.0,0.0,0.097759331489,0.0182876273507,0.00601881491564,0.0296416400988,0.00512100211844,0.425889594518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53679248338,0.0,0.0,0.0,0.0,0.0,0.0110498427107,0.0,0.0,0.0,0.0,0.00596172186634,0.0,0.0,0.00504159613218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813930982389,0.0439422525885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666514162892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00864652219083,0.00363660629204,0.0,0.0,0.0,0.0107376313549,0.0,0.0,0.0688656469476,0.0
s__Lactococcus_lactis,0.0,0.0,0.0,0.0,0.0,0.0,0.00105642353127,0.0,0.0,0.0,0.0,0.0,0.0,0.00174705701212,0.000613034514997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00790552914226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281801581841,0.00374974038279,0.0,0.0,0.329820310571,0.0316776994125,0.0703470845196,0.0,0.00137837176836,0.0,0.0,0.00781835841366,0.0,0.0,0.00460823514213,0.0,0.0,0.0196332915553,0.0,0.000277783497732,0.0583684566545,0.0,0.0,0.0560382159812,0.0,0.0,0.00114583848257,0.00722727842926,0.0,0.0,0.0,0.068245189292,0.00271664036051,0.0,0.0,0.00190391110239,0.0,0.00226399701845,0.0200277609613,0.0,0.0,0.0,0.0,0.0,0.0,0.257322362166,0.0,0.0,0.0,0.0
s__Streptococcus_infantis,0.0,0.00255922022053,0.0,0.0,0.0,0.00704249979211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000541770292956,0.0,0.000988463222404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201814652742,0.00170143387859,0.0,0.0250811354232,0.0,0.0,0.0536521695638,0.00134749388199,0.0101895109623,0.000976878000327,0.00040912802164,0.00337978129733,0.00310747318271,0.0,0.0,0.0,0.0,0.0,0.0,0.0111698540801,0.0,0.00423716220353,0.0223328798974,0.0,0.0,0.00471068317956,0.00449768942223,0.0,0.0,0.00122276398182,0.0100919557851,0.0,0.0,0.0,0.00155080951002,0.00341287863617,0.0,0.0,0.00519896156109,0.00164052264156,0.0,0.00035682873115,0.00477629002485,0.0,0.0,0.000808879218386,0.0,0.00185409448697,0.0,0.0,0.0,0.00080481770226,0.0,0.0137482283226,0.0,0.00445113892751,0.0,0.0,0.0,0.0,0.0,0.0,0.00324551333829,0.0,0.00164222830256,0.0,0.0,0.00116088516246,0.000695718068767,0.0,0.0,0.00203908706022,0.0,0.0,0.0,0.000256589602879,0.0,0.000457712654721,0.00189483087759,0.0,0.000340607972625,0.0,0.00904116130093,0.00521581566753,0.000778078159635,0.000827911667673,0.0,0.0,0.00330484759576,0.00146087990988,0.0,0.0,0.00190632992465,0.0,0.0,0.00310801969312,0.0,0.0,0.0,0.0,0.0
